serialnumber,cruise_number,day,month,year,latitude,longitude,ctd,depth,peri,but,fuco,viola,hex,diad,allo,zea,tchlb,chla,tchla,pico_chla,nano_chla,micro_chla,wdp,micro,nano,pico,date,monthabb,season,ze,z_ze
4808,185,2,7,2017,43.368,7.907,1,20,0.0252,0.0138,0.0072,0,0.0019,0.0316,0.0018,0.0169,0.0104,0.1476,0.1488,0.0336,0.0111,0.0613,0.091955,0.3742700233810016,0.2782339187646131,0.3555543472350606,2017-07-02,Jul,Summer,62.97095338183998,0.32
4809,185,2,7,2017,43.368,7.907,1,10,0.0084,0.0061,0.0038,0,0.0011,0.0192,9e-4,0.0204,0.0044,0.0752,0.0765,0.0286,0.0053,0.0226,0.059269999999999996,0.23040323941285643,0.20588830774422134,0.5709465159439853,2017-07-02,Jul,Summer,62.97095338183998,0.16
4810,185,2,7,2017,43.368,7.907,1,6,0.0056,0.0055,0.0033,0,9e-4,0.018,0,0.0177,0.0028,0.0626,0.0637,0.0245,0.0041,0.0172,0.045577000000000006,0.2259911797617219,0.1529060710446058,0.6288040020185619,2017-07-02,Jul,Summer,62.97095338183998,0.1
4813,185,3,7,2017,43.371,7.905,4,150,5e-4,0.0011,0.004,0,0,4e-4,4e-4,0,8e-4,0.0097,0.0097,9e-4,7e-4,0.0069,0.010294000000000001,0.6508645813095008,0.29551194870798525,0.05362346998251408,2017-07-03,Jul,Summer,57.834124905484614,2.59
4814,185,3,7,2017,43.371,7.905,4,80,0.0044,0.0419,0.0548,0.0031,0.0025,0.0063,0.0011,0.0072,0.0559,0.2004,0.2073,0.0623,0.0184,0.0829,0.189797,0.4717461287586211,0.2728862943039142,0.26050464443589727,2017-07-03,Jul,Summer,57.834124905484614,1.38
4815,185,3,7,2017,43.371,7.905,4,70,0.0063,0.0547,0.0782,0.0056,0.0032,0.009,0.0015,0.0151,0.0778,0.2959,0.3091,0.0948,0.025,0.1233,0.270849,0.4718053232613006,0.2504199757060207,0.2823824344930201,2017-07-03,Jul,Summer,57.834124905484614,1.21
4816,185,3,7,2017,43.371,7.905,4,60,0.0092,0.0536,0.0617,0.0042,0.0027,0.0099,0.0018,0.0062,0.052,0.2763,0.2821,0.0606,0.0244,0.1047,0.21629400000000001,0.4841373315949587,0.31156204055591,0.2091690014517277,2017-07-03,Jul,Summer,57.834124905484614,1.04
4817,185,3,7,2017,43.371,7.905,4,50,0.019,0.0809,0.1019,0.0182,0.0076,0.0217,0.0106,0.0372,0.1799,0.6073,0.6376,0.2163,0.0449,0.1727,0.4986570000000001,0.3538384099691772,0.29052835917273795,0.3615771963493944,2017-07-03,Jul,Summer,57.834124905484614,0.86
4818,185,3,7,2017,43.371,7.905,4,39,0.0355,0.1363,0.0952,0.0192,0.011,0.0514,0.013,0.1098,0.2008,1.0331,1.0729,0.3266,0.0764,0.2025,0.699268,0.25908807495838504,0.311806060051368,0.4352408518622331,2017-07-03,Jul,Summer,57.834124905484614,0.67
4819,185,3,7,2017,43.371,7.905,4,30,0.0353,0.0794,0.0405,0.0033,0.0051,0.0356,0.012,0.086,0.0745,0.5582,0.5724,0.1728,0.0481,0.1238,0.421221,0.22709219150991994,0.34729749941242244,0.4303322958731877,2017-07-03,Jul,Summer,57.834124905484614,0.52
4820,185,3,7,2017,43.371,7.905,4,20,0.024,0.0181,0.0089,0,0.0025,0.0312,0.0019,0.0207,0.0126,0.1759,0.1774,0.0419,0.0147,0.0637,0.10629699999999999,0.3383350423812526,0.29499421432401673,0.3758431564390341,2017-07-03,Jul,Summer,57.834124905484614,0.35
4821,185,3,7,2017,43.371,7.905,4,9,0.0086,0.0068,0.0039,0,0.0012,0.0217,0.0011,0.0204,0.0049,0.0817,0.083,0.0303,0.0061,0.0238,0.061741000000000004,0.22668891012455258,0.22720720428888416,0.5536839377399134,2017-07-03,Jul,Summer,57.834124905484614,0.16
4822,185,3,7,2017,43.371,7.905,4,5,0.0059,0.0056,0.0033,0,0.001,0.0204,5e-4,0.0175,0.003,0.0678,0.0689,0.0261,0.0051,0.0187,0.048303000000000006,0.21895120385897354,0.19920087779226958,0.5899219510175351,2017-07-03,Jul,Summer,57.834124905484614,0.09
4826,186,12,8,2017,43.371,7.905,1,80,0.001,0.0384,0.0389,0.002,0.0019,0.0046,5e-4,0.0061,0.043,0.1457,0.1525,0.0486,0.016,0.0561,0.14418099999999998,0.42726850278469425,0.3082028838751292,0.26966798676663367,2017-08-12,Aug,Summer,59.443910166496096,1.35
4827,186,12,8,2017,43.371,7.905,1,70,0.0035,0.0455,0.0602,0.0026,0.0026,0.0068,0.0012,0.0114,0.0618,0.2078,0.2199,0.0695,0.0192,0.0864,0.21206999999999998,0.4580185787711605,0.26451643325317115,0.2822464280662046,2017-08-12,Aug,Summer,59.443910166496096,1.18
4828,186,12,8,2017,43.371,7.905,1,60,0.0109,0.0619,0.0949,0.0054,0.0056,0.013,0.0044,0.0268,0.1287,0.3916,0.4163,0.1463,0.0301,0.1426,0.377873,0.41832044099472576,0.24535756722496713,0.34210171142156226,2017-08-12,Aug,Summer,59.443910166496096,1.01
4829,186,12,8,2017,43.371,7.905,1,50,0.0137,0.0972,0.0976,0.0044,0.0096,0.0292,0.0122,0.0728,0.2448,0.802,0.8436,0.3181,0.055,0.1611,0.612156,0.26931043720881603,0.281300844882677,0.45550480596449267,2017-08-12,Aug,Summer,59.443910166496096,0.84
4830,186,12,8,2017,43.371,7.905,1,30,0.0135,0.0501,0.0244,0.0017,0.0045,0.0199,0.0041,0.0998,0.0967,0.3973,0.4229,0.1891,0.0265,0.0551,0.343727,0.14687237255147254,0.22569364641125075,0.6325397772069112,2017-08-12,Aug,Summer,59.443910166496096,0.5
4831,186,12,8,2017,43.371,7.905,1,20,0.0153,0.0298,0.0121,0,0.0032,0.0263,0.0031,0.0673,0.0324,0.2912,0.3038,0.1042,0.0188,0.0444,0.205791,0.1601236205664971,0.2434897541680637,0.6024510304143524,2017-08-12,Aug,Summer,59.443910166496096,0.34
4832,186,12,8,2017,43.371,7.905,1,10,0.0072,0.0148,0.0061,0,0.0029,0.0255,0.0019,0.0438,0.0367,0.1767,0.1819,0.0897,0.0121,0.0225,0.13506500000000002,0.11949801947210602,0.21171287898419278,0.6771628475178617,2017-08-12,Aug,Summer,59.443910166496096,0.17
4833,186,12,8,2017,43.371,7.905,1,5,0.0038,0.0067,0.004,0,0.0013,0.0192,5e-4,0.0241,0.0092,0.0767,0.0789,0.0363,0.0052,0.0134,0.063165,0.154135993034117,0.17726589092060477,0.6766247130531149,2017-08-12,Aug,Summer,59.443910166496096,0.08
4837,186,13,8,2017,43.371,7.905,4,80,8e-4,0.0259,0.0169,6e-4,7e-4,0.0029,0,8e-4,0.0139,0.0801,0.081,0.0157,0.0106,0.0266,0.06510099999999999,0.41627624767668703,0.42203652785671497,0.16588070843765843,2017-08-13,Aug,Summer,64.51178415142563,1.24
4838,186,13,8,2017,43.371,7.905,4,69,0.0037,0.0411,0.0521,0.0015,0.0023,0.0062,0.0011,0.0097,0.0494,0.1845,0.195,0.0576,0.0178,0.0777,0.183191,0.4622497830133577,0.27662385160843056,0.26602289413781244,2017-08-13,Aug,Summer,64.51178415142563,1.07
4839,186,13,8,2017,43.371,7.905,4,60,0.0073,0.0502,0.0768,0.0033,0.0038,0.0097,0.0026,0.0196,0.0972,0.2964,0.3164,0.1108,0.0232,0.1144,0.291128,0.43459921409139624,0.2384586848396582,0.33203264543431066,2017-08-13,Aug,Summer,64.51178415142563,0.93
4840,186,13,8,2017,43.371,7.905,4,50,0.0092,0.0712,0.1146,0.0106,0.0107,0.0197,0.0093,0.0521,0.2486,0.6151,0.6595,0.2811,0.0419,0.1659,0.566693,0.33040817514950777,0.2354378825925148,0.4415177177060596,2017-08-13,Aug,Summer,64.51178415142563,0.78
4841,186,13,8,2017,43.371,7.905,4,40,0.0176,0.0812,0.0404,0.0069,0.0073,0.026,0.0116,0.1188,0.2388,0.6899,0.7319,0.353,0.0459,0.0841,0.570056,0.13896178621047756,0.26230230012489997,0.6037301598439452,2017-08-13,Aug,Summer,64.51178415142563,0.62
4842,186,13,8,2017,43.371,7.905,4,30,0.0148,0.0341,0.0139,0,0.0029,0.0213,0.0035,0.0774,0.0417,0.3014,0.3165,0.118,0.0193,0.0438,0.23577699999999996,0.1497177417644639,0.23734715430258257,0.6177320094835375,2017-08-13,Aug,Summer,64.51178415142563,0.47
